NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N,HasSafetyRec,ReportType,OriginalPublishDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,ReportStatus,RepGenFlag,DocketUrl,DocketPublishDate,Unnamed: 37
ERA20LA055,ACC,100693,2019-12-15 14:00:00+00:00,New Market,Virginia,United States,,N1984A,False,DirectorBrief,2021-01-28T05:00:00Z,,0,0,0,"The pilot's improper touchdown, which resulted in a hard landing and an overload failure of the right main landing gear leg and its associated shock/dampener.",,38.656112,-78.70861,Piper,PA18,AIR,8W2,New Market Airport,FALSE,1,,POSI,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100693,4/30/2020 12:30:00 PM,
DCA20CA040,ACC,100704,2019-12-15 07:27:00+00:00,Philadelphia,Pennsylvania,United States,,N648AE,False,DirectorBrief,2022-01-06T05:00:00Z,Serious,0,1,0,An inadvertent encounter with convective turbulence.,,39.872222,-75.240554,Embraer,EMB145,AIR,,,FALSE,2,SCHD,,121,,VMC,Piedmont Airlines,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100704,1/6/2022 11:00:00 PM,
ANC20CA014,ACC,100807,2019-12-15 05:00:00+00:00,Tokyo,,Japan,,N22905,False,DirectorBrief,2020-06-29T04:00:00Z,,0,0,0,The airplane’s encounter with prop wash while taxiing behind a larger airplane that was conducting a high-power engine run on the same taxiway. Contributing to the accident was the air traffic controller’s failure to inform the smaller airplane’s pilot about the larger airplane pilot’s intentions.,,35.741111,139.346664,Cessna,172,AIR,RJTY,Yokota Air Base,FALSE,1,,INST,091,Substantial,VMC,Yokota Aero Club,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100807,4/15/2020 12:51:00 PM,
ERA20LA054,ACC,100692,2019-12-14 17:56:00+00:00,San Antonio,Texas,United States,,N440AH,False,DirectorBrief,2022-05-06T04:00:00Z,Minor,0,0,3,"Maintenance personnel’s failure to complete all necessary steps of a service bulletin and subsequent failure to identify the loose lower actuator bearing support bracket during inspections, which resulted in the misalignment of the clutch actuator, resulted in a loss of belt tension on the main rotor drive system, and the subsequent forced landing.",,29.377777,-98.476387,Robinson,R44,HELI,SSF,Stinson Municipal Airport,FALSE,1,,AOBV,091,Substantial,VMC,Alamo Helicopter Tours San Antonio LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100692,4/26/2022 4:00:00 AM,
WPR20CA050,ACC,100735,2019-12-14 09:45:00+00:00,Las Cruces,New Mexico,United States,,N2224H,False,DirectorBrief,2020-08-17T04:00:00Z,Minor,0,0,2,"A burner flameout, which resulted in the pilot's inability to arrest the balloon’s descent and its subsequent impact with power lines as he was trying to relight the burner.",,32.316944,-106.774719,HEAD,AX8 88B,BALL,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100735,6/26/2020 7:10:00 PM,
WPR20WA044,ACC,100696,2019-12-14 05:00:00+00:00,Mareeba,,Australia,,VH-IAZ,False,,,Fatal,2,0,0,,,-17.086944,145.434722,Angel Aircraft Corporation,44,AIR,,,FALSE,,,,UNK,Destroyed,,,,False,,,
GAA20WA103,ACC,100794,2019-12-13 23:14:00+00:00,Region del Bio Bio,,Chile,,CC-PGU,False,,,Fatal,1,0,0,,,-37.026111,-72.437225,CESSNA,150,AIR,,,FALSE,,,,NUSN,Destroyed,,Club Aereo De Los Amgeles,,False,,,
WPR20LA042,ACC,100689,2019-12-12 20:00:00+00:00,Carlsbad,California,United States,,N182EF,False,DirectorBrief,2022-06-21T04:00:00Z,,0,0,0,"The fatigue failure of the crankshaft. Contributing to the accident was the undocumented installation of the supercharger, which resulted in increased stress on the crankshaft.",,33.146389,-117.33361,Cessna,182,AIR,KCRQ,McCellan,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100689,6/14/2022 11:00:00 AM,
GAA19WA598,ACC,104256,2019-12-12 09:20:00+00:00,Kitzbühel,,Austria,,OE-XHE,False,,,Serious,0,1,0,,,47.44,12.31,AEROSPATIALE,AS350,HELI,,,FALSE,,,,NUSC,,,Wucher Helicopter,,False,,,
WPR20TA039,ACC,100683,2019-12-11 17:00:00+00:00,Riverton,Utah,United States,,N65RS,False,DirectorBrief,2022-08-19T04:00:00Z,Minor,0,0,1,"The noncertificated pilot’s decision to operate a deregistered helicopter, which resulted in a component failure and subsequent loss of control and hard landing. Contributing to the accident was the lack of recent maintenance on the helicopter.",,40.483055,-111.940551,ENSTROM,F28,HELI,,,FALSE,1,,PERS,091,Substantial,VMC,Dennis Goggin,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100683,8/10/2022 11:00:00 AM,
WPR20LA038,ACC,100682,2019-12-11 09:22:00+00:00,Phoenix,Arizona,United States,,N2822F,False,DirectorBrief,2022-06-03T04:00:00Z,Minor,0,0,1,"The pilot’s mismanagement of the fuel onboard, which resulted in a loss of engine power due to fuel starvation.  Contributing to the fuel starvation was the erroneous indications on the fuel gauges.",,33.683612,-112.110275,Piper,PA-34-200T,AIR,DVT,PHOENIX DEER VALLEY,FALSE,2,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100682,6/1/2022 11:00:00 AM,
DCA20WA041,INC,100705,2019-12-11 05:00:00+00:00,Auckland,,New Zealand,,9V-SFO,False,,,,0,0,0,,,0.0,0.0,BOEING,747,AIR,,,FALSE,,SCHD,,129,Minor,,,,False,,,
ANC20WA009,ACC,100714,2019-12-11 02:30:00+00:00,Nanaimo,,Canada,,C-FQYW,False,,,Fatal,3,0,0,,,0.0,0.0,Piper,PA60,AIR,,,FALSE,,,PERS,NUSN,Destroyed,,,,False,,,
ERA20LA053,ACC,100681,2019-12-10 14:03:00+00:00,Louisville,Kentucky,United States,,N9097W,False,DirectorBrief,2022-04-06T04:00:00Z,,0,0,0,"The pilot’s improper flare to land, which resulted in a hard landing and the nose landing gear collapsing.",,38.230834,-85.657775,PIPER,PA28,AIR,LOU,Bowman Field Airport,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100681,3/22/2022 7:00:00 PM,
CEN20FA032,ACC,100672,2019-12-09 21:17:00+00:00,Victoria,Texas,United States,,N4602B,False,DirectorBrief,2021-10-20T04:00:00Z,Fatal,1,0,0,"The pilot’s loss of control due to spatial disorientation. Contributing to the accident were the inoperative attitude indicator and horizontal situation indicator on the pilot’s side of the cockpit, and the pilot’s failure to reference the flight instruments that were operative.",,28.8525,-96.918609,Cessna,208,AIR,,,FALSE,1,NSCH,,135,Destroyed,VMC,Martinaire Aviation,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100672,9/29/2021 6:00:00 PM,
ANC20CA037,ACC,101118,2019-12-09 17:15:00+00:00,Kwigillingok,Alaska,United States,,N9728M,False,DirectorBrief,2020-06-16T04:00:00Z,,0,0,0,"The pilot's improper decision to depart from an ice-covered runway with a strong crosswind, which resulted in a loss of directional control, runway excursion, and impact with a ditch.",,59.881668,-163.168884,Cessna,207,AIR,GGV,Kwigillingok,FALSE,1,SCHD,,135,Substantial,VMC,Grant Aviation Inc,Completed,False,https://data.ntsb.gov/Docket?ProjectID=101118,4/7/2020 5:29:00 PM,
ENG20IA006,INC,100675,2019-12-09 15:50:00+00:00,Keene,New Hampshire,United States,,C-GNON,False,DirectorBrief,2021-06-10T04:00:00Z,,0,0,0,The arcing failure of the windshield heat L2 power wire on the right windshield due to unknown reasons.,,42.930831,-72.277496,De Havilland,DHC8,AIR,BDL,Bradley Intl,FALSE,2,SCHD,,129,Minor,IMC,Jazz Aviation LP,Completed,False,,,
ERA20LA050,ACC,100670,2019-12-08 16:15:00+00:00,Willow Springs,Missouri,United States,,N914AR,False,DirectorBrief,2022-09-07T04:00:00Z,Minor,0,0,1,Improper maintenance practices on the fuel system causing fuel starvation and a total loss of engine power.,,36.984165,-91.955558,Zenith,ZODIAC CH-650,AIR,1H5,Willow Springs Memorial,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100670,8/15/2022 4:00:00 AM,
ERA20LA051,ACC,100673,2019-12-08 15:05:00+00:00,Naguabo,Puerto Rico,United States,,N446PS,False,DirectorBrief,2022-04-21T04:00:00Z,Serious,0,1,0,"A failure of the rudder attachment bolt, which resulted in the rudder’s subsequent inflight separation from the fuselage.",,18.240833,-65.696945,PARSONS,Two Place #1,GYRO,,,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100673,4/12/2022 7:00:00 PM,
CEN20FA034,ACC,100687,2019-12-08 14:00:00+00:00,Flower Pot,Arizona,United States,,N5557Q,False,DirectorBrief,2022-03-09T05:00:00Z,Fatal,1,0,0,"The noninstrument-rated pilot’s decision to initiate and continue the visual flight rules flight into an area of forecast instrument meteorological conditions, which resulted in the pilot’s spatial disorientation and loss of airplane control. Contributing was the pilot's lack of instrument flight experience.",,34.479442,-111.989166,Mooney,M20C,AIR,,,FALSE,1,,PERS,091,Destroyed,Unknown,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100687,12/20/2021 5:00:00 AM,
CEN20WA210,ACC,101386,2019-12-08 13:00:00+00:00,Kaunas,,Lithuania,,LY-ARS,False,,,Fatal,2,0,0,,,54.885555,23.8525,PIPER,PA30,AIR,,,FALSE,,,INST,NUSN,Substantial,,,,False,,,
CEN20TA030,ACC,100664,2019-12-07 14:55:00+00:00,Omaha,Nebraska,United States,,N47EB,False,DirectorBrief,2021-05-05T04:00:00Z,Serious,0,1,0,The pilot's loss of directional control while landing in gusting wind conditions.,,41.194721,-96.112503,Rotary,RAF 2000,GYRO,MLE,Millard Airport,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100664,3/31/2020 11:27:00 AM,
CEN20FA035,ACC,100671,2019-12-07 10:18:00+00:00,Gulf of Mexico,Gulf of America,United States,,N79LP,False,DirectorBrief,2021-10-15T04:00:00Z,Fatal,2,0,0,"A total loss of engine power due to the failure of the engine’s Nos. 3 and 4 bearings and the power turbine pinion gear, and subsequent loss of main rotor rpm, which resulted in a loss of control and impact with the water.",,28.926708,-89.671936,Bell,407,HELI,,,FALSE,1,NSCH,,135,Destroyed,VMC,Panther Helicopters Inc,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100671,8/26/2021 6:00:00 PM,
WPR20WA081,ACC,100867,2019-12-07 05:00:00+00:00,Williamtown Aerodrome,,Australia,,VH-OXI,False,,,Minor,0,0,1,,,0.0,0.0,OAS,UH-1H,HELI,,,FALSE,,,,UNK,Substantial,,Touchdown Helicopters,,False,,,
CEN20TA031,ACC,100667,2019-12-06 14:15:00+00:00,Spring Branch,Texas,United States,,N408P,False,DirectorBrief,2021-05-05T04:00:00Z,,0,0,0,"The pilot's inadequate preflight performance planning and his operation of the airplane outside of the manufacturer's specified weight and balance limitations, which resulted in a failure of the airplane to become airborne, an aborted takeoff, and subsequent runway excursion.",,29.811666,-98.426109,Beech,36,AIR,1T7,Kestrel Airpark,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100667,3/19/2020 10:14:00 PM,
DCA20WA152,INC,102143,2019-12-06 12:15:00+00:00,Paris,,France,,7T-VJM,False,,,,0,0,0,,,0.0,0.0,BOEING,737,AIR,,,FALSE,,,,NUSC,,,Air Algerie,,False,,,
GAA20WA108,INC,100881,2019-12-06 05:00:00+00:00,Pau Pyrenesse,,France,,F-GHRK,False,,,,0,0,0,,,0.0,0.0,DE HAVILLAND,DHC6,AIR,,,FALSE,,,,NUSN,Minor,,Inter DZ,,False,,,
WPR20LA040,ACC,100685,2019-12-05 16:20:00+00:00,Pima,Arizona,United States,,N616RV,False,DirectorBrief,2022-06-14T04:00:00Z,Minor,0,0,2,A total loss of engine power for reasons that could not be determined based on the available evidence.,,32.901943,-109.786666,Vans,RV 6,AIR,,,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100685,6/8/2022 2:00:00 PM,
WPR20CA041,ACC,100686,2019-12-05 14:04:00+00:00,Camas,Washington,United States,,N52458,False,DirectorBrief,2020-07-27T04:00:00Z,,0,0,0,"The student pilot's improper landing flare, which resulted in a bounced landing, and the flight instructor’s delayed remedial action and the student’s failure to relinquish control, which resulted in a runway overrun and impact with a fence.",,45.628334,-122.39833,Cessna,182,AIR,1W1,Grove Field,FALSE,1,,INST,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100686,5/5/2020 12:42:00 PM,
WPR20WA037,ACC,100669,2019-12-05 08:45:00+00:00,Eschowe,,South Africa,,ZS-RRS,False,,,Fatal,1,0,0,,,0.0,0.0,ROBINSON,R44,HELI,,,FALSE,,,,NUSN,Substantial,,,,False,,,
DCA20IA034,INC,100660,2019-12-04 20:15:00+00:00,Los Angeles,California,United States,,"N71HD, UNK",False,DirectorBrief,2020-06-29T04:00:00Z,,0,0,0,"an inflight collision with a hard object of polycarbonate construction, with size and features consistent with that of a small UAS (drone).",,33.942501,-118.408058,"AIRBUS, UNKNOWN","AS 350 B2, UNKNOWN","HELI,UNMANNED",,,"FALSE,FALSE",",",,"AOBV,","091,UNK","Minor,",VMC,"Helinet Aviation Services Llc,unk",Completed,False,https://data.ntsb.gov/Docket?ProjectID=100660,10/9/2020 3:03:48 PM,
CEN20LA029,ACC,100661,2019-12-04 17:57:00+00:00,Baldwin City,Kansas,United States,,N45606,False,DirectorBrief,2021-05-05T04:00:00Z,,0,0,0,"The pilot's failure to maintain directional control during takeoff, and the flight instructor's delayed remedial action, which resulted in a runway excursion and nose over.",,38.836112,-95.181945,Luscombe,8A,AIR,K64,Vinland Valley Aerodrome,FALSE,1,,INST,091,Substantial,VMC,Pilot,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100661,4/3/2020 11:39:00 AM,
ERA20LA047,ACC,100652,2019-12-03 22:30:00+00:00,Potts Camp,Mississippi,United States,,N2876Q,False,DirectorBrief,2022-04-18T04:00:00Z,Serious,0,1,0,"The pilot’s delayed use of carburetor heat, which resulted in carburetor icing and a subsequent total loss of engine power.",,34.64611,-89.305274,Cessna,172,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100652,3/28/2022 7:00:00 PM,
WPR20CA036,ACC,100653,2019-12-03 17:39:00+00:00,Nephi,Utah,United States,,N864SC,False,DirectorBrief,2020-06-16T04:00:00Z,,0,0,0,"The passenger’s inadvertent application of the brakes during landing, which resulted in a nose-over.",,39.878612,-111.857223,JAVRON,PA-18 Replica,AIR,U14,Nephi Muni,FALSE,,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100653,1/14/2020 8:44:00 PM,
CEN20LA028,ACC,100651,2019-12-03 09:33:00+00:00,Detroit,Michigan,United States,,N469RJ,False,DirectorBrief,2022-03-30T04:00:00Z,,0,0,0,"The pilots’ failure to increase approach speed as recommended for flight in icing conditions, which resulted in an aerodynamic stall and subsequent impact with terrain. Contributing to the accident was the failure of the stall warning system to advise the crew of the approaching stall.",,42.409442,-83.010276,BAE,BAE125,AIR,DET,COLEMAN A YOUNG MUNI,FALSE,2,NSCH,,135,Substantial,VMC,Business Jet Managers Inc,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100651,3/15/2022 4:00:00 AM,
WPR20WA251,INC,101733,2019-12-03 05:00:00+00:00,Eaton,,Australia,,VH-ZZA,False,,,,0,0,0,,,-12.414722,130.876663,De Havilland,DHC8,AIR,,,FALSE,2,,,NUSN,Minor,,Surveillance Australia Pty. Ltd.,,False,,,
GAA20WA099,ACC,100702,2019-12-02 17:28:00+00:00,Shannon,,Ireland,,EI-WMN,False,,,,0,0,0,,,0.0,0.0,PIPER,PA23,AIR,,,FALSE,,,,NUSN,Substantial,,,,False,,,
ERA20TA046,ACC,100643,2019-12-02 13:40:00+00:00,Vero Beach,Florida,United States,,N558PU,False,DirectorBrief,2021-01-28T05:00:00Z,,0,0,0,"The pilot's improper fuel management, which resulted in fuel starvation and a total loss of engine power.",,27.645833,-80.42778,Piper,PA28,AIR,VRB,Vero Beach Regional,FALSE,1,,INST,091,Substantial,VMC,Flightsafety International Inc,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100643,5/19/2020 11:37:00 AM,
GAA20WA102,ACC,100774,2019-12-02 10:00:00+00:00,"Caieiras, SP",,Brazil,,PP-BSS,False,,,Fatal,1,0,0,,,-23.411666,-46.703887,BEECH,C90,AIR,,,FALSE,,,,NUSN,Destroyed,,Setimo De Olivera Sala,,False,,,
CEN20FA023,ACC,100637,2019-12-01 19:25:00+00:00,San Antonio,Texas,United States,,N6678P,False,DirectorBrief,2022-03-09T05:00:00Z,Fatal,3,0,0,The loss of engine power for reason that could not be determined. Contributing to the accident was the pilot’s failure to maintain aircraft control while maneuvering to landing which resulted in an inadvertent stall/spin with insufficient altitude to recover.,,29.550832,-98.499725,Piper,PA24,AIR,SAT,SAN ANTONIO INTL,FALSE,1,,INST,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100637,2/8/2022 8:00:00 PM,
ERA20CA048,ACC,100658,2019-12-01 08:00:00+00:00,Union City,Tennessee,United States,,N991WS,False,DirectorBrief,2020-06-16T04:00:00Z,,0,0,0,"The pilot's failure to maintain directional control during landing with a gusting crosswind, which resulted in a runway excursion and the left wing impacting grass.",,36.380001,-88.989997,Cirrus,SR22,AIR,UCY,Everett-Stewart Rgnl,FALSE,1,,PERS,091,Substantial,VMC,Orthoair LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100658,12/21/2019 12:33:00 AM,
CEN20FA022,ACC,100636,2019-11-30 13:33:00+00:00,Chamberlain,South Dakota,United States,,N56KJ,False,DirectorBrief,2022-05-19T04:00:00Z,Fatal,9,3,0,"The pilot’s loss of control shortly after takeoff, which resulted in an inadvertent, low-altitude aerodynamic stall.  Contributing to the accident was the pilot’s improper loading of the airplane, which resulted in reduced static longitudinal stability and his decision to depart into low instrument meteorological conditions.",,43.765556,-99.337219,Pilatus,PC12,AIR,9V9,Chamberlain Muni,FALSE,1,NSCH,PERS,091,Destroyed,IMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100636,4/29/2022 4:00:00 PM,
CEN20CA027,ACC,100648,2019-11-30 12:00:00+00:00,Williamston,Michigan,United States,,N58CD,False,DirectorBrief,2020-06-16T04:00:00Z,,0,0,0,"The pilot's improper decision to continue taxiing the airplane on unsuitable terrain, which resulted in a nose-over.",,42.686111,-84.313056,SKYSTAR,KITFOX,AIR,,,TRUE,1,,PERS,091,Substantial,VMC,N58CD LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100648,2/28/2020 7:11:00 PM,
ERA20LA045,ACC,100641,2019-11-30 11:00:00+00:00,Wrightsville,Georgia,United States,,N52CY,False,DirectorBrief,2021-01-28T05:00:00Z,Minor,0,0,2,"A total loss of engine power due to the failure of the No. 5 cylinder exhaust valve, which resulted in an forced off-airport landing.",,32.766666,-82.809997,Yakovlev,YAK 52,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100641,8/28/2020 11:10:00 AM,
ANC20WA008,ACC,100663,2019-11-30 07:40:00+00:00,Krasnodarsky Krai,,Russia,,RA-05795,False,,,Fatal,1,0,0,,,0.0,0.0,ROBINSON,R66,HELI,,,FALSE,,,,129,Destroyed,,Abrau-Durso Vine Tourism Center LLC,,False,,,
ANC20FA007,ACC,100635,2019-11-29 20:11:00+00:00,Cooper Landing,Alaska,United States,,N4087G,False,DirectorBrief,2022-12-06T05:00:00Z,Fatal,3,0,0,The pilot’s failure to maintain clearance from terrain during gusty wind and reduced visibility night conditions.,,60.504165,-150.151382,Piper,PA-31-350,AIR,,,FALSE,2,NSCH,,135,Destroyed,VMC,Fly 4 You Inc,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100635,11/3/2022 11:00:00 AM,
WPR20LA035,ACC,100634,2019-11-29 16:45:00+00:00,Byron,California,United States,,N701WJ,False,DirectorBrief,2022-06-14T04:00:00Z,,0,0,0,"The pilot/builder's improper construction of the cowling, which resulted in inadequate venting of the engine, its overheating, and a partial loss of engine power.",,37.830276,-121.626113,ZENITH,STOL CH701,AIR,C83,Byron Airport,TRUE,1,,FLTS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=100634,6/7/2022 11:00:00 AM,
